date,home_team,away_team,home_team_code,away_team_code,hour,day_code,Ball_possession_home,Total_shots_home,Total_shots_away,Goalkeeper_saves_home,Goalkeeper_saves_away,Corner_kicks_home,Corner_kicks_away,Passes_home,Passes_away,Free_kicks_home,Free_kicks_away,result
2024-04-20,Cagliari,Juventus,4,12,2,5,0.26,9.0,11.0,1.0,2.0,4.0,3.0,0.63,0.86,18.0,17.0,-1
2024-01-07,Empoli,AC Milan,7,0,19,6,0.35,17.0,13.0,3.0,2.0,6.0,6.0,0.86,0.9,13.0,8.0,-1
2023-11-26,AC Milan,Fiorentina,0,8,3,6,0.42,9.0,20.0,4.0,5.0,3.0,11.0,0.77,0.82,11.0,10.0,1
2024-05-27,Atalanta,Torino,2,22,0,0,0.4,18.0,8.0,1.0,4.0,2.0,5.0,0.83,0.89,12.0,19.0,1
2024-05-27,Napoli,Lecce,16,14,0,0,0.67,24.0,10.0,0.0,5.0,4.0,1.0,0.89,0.73,16.0,10.0,-1
2023-12-17,AC Milan,Monza,0,15,19,6,0.45,17.0,21.0,4.0,6.0,4.0,5.0,0.87,0.92,8.0,11.0,1
2024-02-18,Verona,Juventus,25,12,1,6,0.44,14.0,18.0,2.0,7.0,5.0,4.0,0.81,0.84,13.0,8.0,-1
2023-10-22,Bologna,Frosinone,3,9,21,6,0.55,12.0,12.0,4.0,4.0,4.0,5.0,0.83,0.81,13.0,9.0,1
2024-04-06,Salernitana,Sassuolo,18,20,2,5,0.54,5.0,16.0,3.0,0.0,4.0,9.0,0.8,0.77,16.0,11.0,-1
2023-09-19,Verona,Bologna,25,3,2,1,0.39,9.0,11.0,4.0,1.0,3.0,4.0,0.8,0.88,12.0,23.0,-1
2024-05-20,AS Roma,Genoa,1,10,2,0,0.54,21.0,12.0,5.0,5.0,6.0,3.0,0.87,0.83,9.0,7.0,1
2024-02-25,Cagliari,Napoli,4,16,22,6,0.29,8.0,9.0,3.0,2.0,4.0,3.0,0.55,0.83,14.0,16.0,-1
2024-01-29,Fiorentina,Inter,8,11,3,0,0.58,14.0,8.0,3.0,4.0,7.0,6.0,0.82,0.79,15.0,9.0,-1
2023-11-07,Frosinone,Empoli,9,7,1,1,0.64,17.0,10.0,1.0,3.0,9.0,2.0,0.87,0.7,12.0,8.0,1
2023-12-23,Salernitana,AC Milan,18,0,3,5,0.34,19.0,21.0,7.0,5.0,6.0,6.0,0.77,0.89,13.0,17.0,-1
2023-09-23,AC Milan,Verona,0,25,21,5,0.54,9.0,10.0,2.0,3.0,2.0,3.0,0.81,0.75,12.0,16.0,1
2023-09-04,Torino,Genoa,22,10,0,0,0.63,10.0,7.0,2.0,2.0,4.0,0.0,0.86,0.7,10.0,18.0,1
2024-04-30,Genoa,Cagliari,10,4,2,1,0.63,12.0,12.0,1.0,2.0,2.0,4.0,0.82,0.7,19.0,14.0,1
2024-05-06,AS Roma,Juventus,1,12,2,0,0.61,19.0,16.0,5.0,4.0,9.0,6.0,0.9,0.85,11.0,8.0,-1
2024-02-18,Empoli,Fiorentina,7,8,22,6,0.39,5.0,9.0,3.0,3.0,0.0,3.0,0.76,0.84,15.0,16.0,-1
2024-04-14,Napoli,Frosinone,16,9,18,6,0.66,20.0,13.0,4.0,7.0,6.0,2.0,0.86,0.71,17.0,12.0,-1
2024-02-10,Salernitana,Empoli,18,7,3,5,0.61,13.0,17.0,0.0,3.0,4.0,8.0,0.89,0.81,17.0,12.0,-1
2023-10-02,Atalanta,Juventus,2,12,0,0,0.52,15.0,5.0,3.0,2.0,5.0,2.0,0.87,0.86,8.0,15.0,-1
2023-08-28,Fiorentina,Lecce,8,14,0,0,0.58,9.0,6.0,0.0,2.0,3.0,3.0,0.83,0.76,16.0,16.0,-1
2023-11-07,Torino,Sassuolo,22,20,3,1,0.53,21.0,5.0,1.0,7.0,9.0,2.0,0.83,0.77,7.0,11.0,1
2024-03-30,Torino,Monza,22,15,22,5,0.62,15.0,9.0,2.0,5.0,7.0,2.0,0.89,0.82,11.0,10.0,1
2024-04-22,Salernitana,Fiorentina,18,8,0,0,0.27,5.0,12.0,5.0,1.0,2.0,5.0,0.57,0.85,15.0,17.0,-1
2024-04-28,Juventus,AC Milan,12,0,0,6,0.51,18.0,9.0,0.0,7.0,9.0,4.0,0.87,0.88,4.0,11.0,-1
2024-04-07,Monza,Napoli,15,16,21,6,0.38,7.0,19.0,4.0,0.0,1.0,6.0,0.8,0.9,15.0,11.0,-1
2023-10-01,Bologna,Empoli,3,7,18,6,0.58,21.0,12.0,4.0,6.0,2.0,6.0,0.85,0.8,17.0,13.0,1
2024-01-21,Empoli,Monza,7,15,22,6,0.28,9.0,15.0,5.0,2.0,1.0,7.0,0.72,0.89,12.0,15.0,1
2023-09-24,Udinese,Fiorentina,23,8,21,6,0.49,20.0,6.0,0.0,8.0,10.0,3.0,0.75,0.73,9.0,11.0,-1
2023-10-29,Lecce,Torino,14,22,0,6,0.49,11.0,10.0,1.0,6.0,3.0,0.0,0.8,0.8,19.0,18.0,-1
2023-09-02,Sassuolo,Verona,20,25,0,5,0.47,16.0,11.0,2.0,4.0,10.0,1.0,0.75,0.8,16.0,8.0,1
2024-04-29,Atalanta,Empoli,2,7,0,0,0.59,17.0,11.0,2.0,3.0,8.0,1.0,0.8,0.7,15.0,20.0,1
2023-10-29,Monza,Udinese,15,23,22,6,0.6,10.0,10.0,2.0,3.0,10.0,3.0,0.88,0.86,11.0,20.0,-1
2024-02-12,AC Milan,Napoli,0,16,3,0,0.4,10.0,12.0,2.0,5.0,1.0,2.0,0.79,0.88,14.0,13.0,1
2024-05-26,AC Milan,Salernitana,0,18,2,6,0.66,23.0,14.0,3.0,8.0,13.0,3.0,0.87,0.79,9.0,7.0,-1
2024-05-24,Cagliari,Fiorentina,4,8,2,4,0.37,14.0,11.0,2.0,4.0,4.0,5.0,0.73,0.83,14.0,21.0,-1
2025-01-04,Venezia,Empoli,24,7,22,5,0.5,8.0,18.0,5.0,2.0,2.0,8.0,0.75,0.73,14.0,15.0,-1
2025-03-02,Monza,Torino,15,22,19,6,0.53,9.0,13.0,5.0,2.0,1.0,4.0,0.87,0.85,20.0,10.0,-1
2025-02-01,Udinese,Venezia,23,24,22,5,0.52,13.0,14.0,1.0,2.0,4.0,6.0,0.79,0.74,9.0,20.0,1
2024-09-21,Cagliari,Empoli,4,7,0,5,0.61,21.0,9.0,2.0,2.0,10.0,4.0,0.78,0.68,27.0,17.0,-1
2025-01-18,AS Roma,Genoa,1,10,3,5,0.52,16.0,7.0,2.0,4.0,3.0,2.0,0.89,0.84,12.0,12.0,1
2024-08-26,Torino,Atalanta,22,2,0,0,0.42,13.0,25.0,8.0,5.0,4.0,6.0,0.75,1.08,15.0,11.0,1
2025-05-25,Bologna,Genoa,3,10,0,6,0.6,16.0,5.0,0.0,4.0,13.0,1.0,0.82,0.71,23.0,13.0,-1
2025-02-16,Monza,Lecce,15,14,22,6,0.56,8.0,19.0,5.0,3.0,3.0,7.0,0.84,0.81,18.0,10.0,-1
2024-11-25,Lazio,Bologna,13,3,3,0,0.69,13.0,3.0,1.0,1.0,3.0,0.0,0.88,0.75,14.0,14.0,1
2025-01-11,Udinese,Atalanta,23,2,22,5,0.45,12.0,4.0,2.0,3.0,5.0,3.0,0.78,0.82,16.0,4.0,-1
2024-10-07,Monza,AS Roma,15,1,0,0,0.35,3.0,15.0,3.0,2.0,1.0,3.0,0.69,0.79,21.0,20.0,-1
2024-08-25,Monza,Genoa,15,10,2,6,0.7,9.0,11.0,0.0,2.0,8.0,3.0,0.9,0.83,19.0,8.0,-1
2025-02-23,Como,Napoli,5,16,19,6,0.43,8.0,13.0,3.0,1.0,4.0,6.0,0.77,0.84,14.0,17.0,1
2025-02-15,Atalanta,Cagliari,2,4,22,5,0.59,9.0,3.0,0.0,2.0,8.0,2.0,0.88,0.82,11.0,7.0,-1
2025-05-24,Napoli,Cagliari,16,4,2,5,0.67,18.0,4.0,1.0,4.0,8.0,3.0,0.91,0.82,14.0,14.0,1
2024-12-17,Lazio,Inter,13,11,3,1,0.51,9.0,12.0,1.0,2.0,4.0,2.0,0.87,0.87,14.0,7.0,-1
2024-12-09,Venezia,Como,24,5,1,0,0.34,8.0,10.0,2.0,2.0,5.0,9.0,0.61,0.83,10.0,12.0,-1
2024-12-29,Cagliari,Inter,4,11,1,6,0.34,5.0,20.0,2.0,1.0,5.0,7.0,0.74,0.87,5.0,14.0,-1
2024-11-01,AS Roma,Torino,1,22,3,4,0.57,10.0,4.0,2.0,2.0,3.0,5.0,0.84,0.77,15.0,11.0,1
2024-11-10,AS Roma,Bologna,1,3,22,6,0.54,15.0,15.0,1.0,3.0,4.0,3.0,0.78,0.78,21.0,16.0,-1
2024-10-19,Genoa,Bologna,10,3,21,5,0.38,10.0,12.0,6.0,2.0,1.0,7.0,0.69,0.81,12.0,20.0,-1
2025-01-12,Torino,Juventus,22,12,1,6,0.41,11.0,15.0,8.0,1.0,9.0,1.0,0.86,0.92,9.0,18.0,-1
2025-04-14,Como,Torino,5,22,0,0,0.58,15.0,10.0,4.0,6.0,7.0,4.0,0.85,0.81,16.0,9.0,1
2025-04-08,Bologna,Napoli,3,16,2,1,0.61,12.0,6.0,1.0,3.0,8.0,3.0,0.82,0.72,18.0,11.0,-1
2025-03-02,Napoli,Inter,16,11,1,6,0.62,19.0,6.0,0.0,3.0,12.0,3.0,0.87,0.81,15.0,7.0,-1
2025-04-12,Venezia,Monza,24,15,21,5,0.44,9.0,10.0,3.0,3.0,3.0,4.0,0.79,0.79,20.0,20.0,1
2024-12-10,Monza,Udinese,15,23,3,1,0.67,27.0,10.0,1.0,3.0,10.0,1.0,0.86,0.71,16.0,12.0,-1
2024-09-22,Fiorentina,Lazio,8,13,18,6,0.46,14.0,20.0,5.0,3.0,3.0,10.0,0.86,0.89,15.0,13.0,1
2025-02-10,Lecce,Bologna,14,3,1,0,0.4,6.0,8.0,2.0,1.0,6.0,5.0,0.68,0.79,16.0,14.0,-1
2024-12-24,Inter,Como,11,5,3,1,0.63,17.0,8.0,4.0,3.0,7.0,1.0,0.88,0.81,15.0,13.0,1
2024-10-22,Verona,Monza,25,15,2,1,0.59,16.0,10.0,1.0,4.0,9.0,6.0,0.83,0.81,13.0,8.0,-1
2024-11-01,Genoa,Fiorentina,10,8,1,4,0.31,14.0,12.0,3.0,4.0,4.0,4.0,0.63,0.84,10.0,13.0,-1
2024-12-15,Lecce,Monza,14,15,19,6,0.44,11.0,10.0,0.0,2.0,2.0,7.0,0.77,0.81,16.0,15.0,1
2025-04-20,Monza,Napoli,15,16,0,6,0.4,8.0,16.0,4.0,0.0,6.0,7.0,0.82,0.89,11.0,18.0,-1
2025-03-17,Fiorentina,Juventus,8,12,1,0,0.37,9.0,11.0,2.0,0.0,1.0,6.0,0.8,0.89,13.0,9.0,1
2024-08-26,Napoli,Bologna,16,3,2,0,0.39,16.0,8.0,2.0,2.0,7.0,5.0,0.78,0.86,19.0,11.0,1
2024-09-21,Venezia,Genoa,24,10,21,5,0.49,12.0,9.0,0.0,2.0,3.0,4.0,0.78,0.81,17.0,10.0,1
2025-01-26,AC Milan,Parma,0,17,19,6,0.6,14.0,12.0,3.0,2.0,7.0,4.0,0.88,0.8,7.0,14.0,1
2024-10-26,Udinese,Cagliari,23,4,0,5,0.64,13.0,3.0,0.0,2.0,2.0,4.0,0.91,0.8,9.0,13.0,1
2024-12-28,Empoli,Genoa,7,10,22,5,0.59,12.0,14.0,3.0,7.0,7.0,4.0,0.8,0.72,13.0,16.0,-1
2024-10-30,Lecce,Verona,14,25,1,2,0.57,14.0,7.0,1.0,5.0,3.0,4.0,0.86,0.76,21.0,14.0,1
2025-02-08,Como,Juventus,5,12,3,5,0.52,16.0,8.0,1.0,5.0,9.0,1.0,0.84,0.82,15.0,15.0,-1
2024-08-27,Cagliari,Como,4,5,0,1,0.47,11.0,13.0,3.0,4.0,5.0,6.0,0.77,0.8,14.0,13.0,-1
2025-03-09,Verona,Bologna,25,3,19,6,0.32,7.0,12.0,4.0,1.0,1.0,3.0,0.64,0.84,11.0,23.0,-1
2024-10-27,Parma,Empoli,17,7,19,6,0.6,17.0,6.0,1.0,3.0,9.0,3.0,0.87,0.8,17.0,12.0,-1
2025-02-09,Lazio,Monza,13,15,22,6,0.61,26.0,3.0,0.0,4.0,8.0,1.0,0.92,0.86,12.0,10.0,1
2025-01-05,Verona,Udinese,25,23,3,6,0.37,13.0,15.0,6.0,3.0,7.0,3.0,0.72,0.85,16.0,14.0,-1
2024-12-21,Torino,Bologna,22,3,22,5,0.41,6.0,8.0,3.0,0.0,4.0,0.0,0.77,0.86,17.0,11.0,-1
2025-02-09,Torino,Genoa,22,10,3,6,0.56,10.0,6.0,1.0,2.0,4.0,2.0,0.8,0.77,10.0,11.0,-1
2024-12-08,Juventus,Bologna,12,3,1,6,0.54,10.0,10.0,2.0,1.0,1.0,4.0,0.8,0.78,14.0,18.0,-1
2025-05-11,Verona,Lecce,25,14,21,6,0.51,6.0,11.0,2.0,1.0,3.0,6.0,0.72,0.75,15.0,17.0,-1
2024-09-01,Lecce,Cagliari,14,4,0,6,0.35,17.0,21.0,2.0,3.0,7.0,10.0,0.65,0.75,14.0,14.0,1
2024-09-23,AS Roma,Udinese,1,23,0,0,0.62,16.0,9.0,2.0,5.0,2.0,1.0,0.81,0.75,13.0,22.0,1
2025-04-24,Torino,Udinese,22,23,0,3,0.44,10.0,10.0,6.0,2.0,8.0,7.0,0.79,0.83,13.0,11.0,1
2025-01-28,Genoa,Monza,10,15,3,1,0.49,18.0,5.0,1.0,4.0,9.0,6.0,0.74,0.75,19.0,13.0,1
2024-12-30,Juventus,Fiorentina,12,8,1,0,0.61,15.0,11.0,2.0,3.0,7.0,2.0,0.86,0.78,9.0,14.0,-1
2024-10-26,Torino,Como,22,5,2,5,0.31,8.0,20.0,6.0,1.0,1.0,3.0,0.75,0.88,12.0,13.0,1
2025-03-09,Inter,Monza,11,15,3,6,0.69,30.0,8.0,2.0,6.0,13.0,1.0,0.91,0.83,7.0,8.0,1
2025-02-03,AS Roma,Napoli,1,16,3,0,0.51,12.0,5.0,1.0,1.0,2.0,3.0,0.86,0.86,13.0,9.0,-1
2024-11-24,AC Milan,Juventus,0,12,1,6,0.43,6.0,7.0,2.0,1.0,2.0,4.0,0.87,0.89,12.0,9.0,-1
2025-03-31,Napoli,AC Milan,16,0,2,0,0.52,8.0,17.0,3.0,1.0,2.0,6.0,0.87,0.87,5.0,10.0,1
2024-11-10,Juventus,Torino,12,22,3,6,0.55,13.0,6.0,1.0,2.0,5.0,5.0,0.87,0.82,14.0,7.0,1
2024-11-05,Parma,Genoa,17,10,1,1,0.54,13.0,15.0,6.0,0.0,3.0,7.0,0.78,0.77,18.0,5.0,-1
2024-10-05,Verona,Venezia,25,24,2,5,0.5,20.0,14.0,1.0,1.0,13.0,6.0,0.78,0.79,5.0,12.0,1
2025-04-14,Lazio,AS Roma,13,1,2,0,0.47,12.0,9.0,3.0,6.0,10.0,5.0,0.83,0.88,12.0,12.0,-1
2024-10-31,Empoli,Inter,7,11,1,3,0.22,6.0,15.0,2.0,1.0,1.0,4.0,0.76,0.91,13.0,12.0,-1
2025-05-25,AC Milan,Monza,0,15,2,6,0.55,21.0,6.0,2.0,4.0,4.0,6.0,0.93,0.9,9.0,8.0,1
2024-09-29,AS Roma,Venezia,1,24,21,6,0.7,22.0,18.0,6.0,3.0,6.0,3.0,0.86,0.75,15.0,10.0,1
2025-01-05,Lecce,Genoa,14,10,22,6,0.63,10.0,4.0,1.0,3.0,9.0,4.0,0.83,0.75,15.0,11.0,-1
2025-02-23,Torino,AC Milan,22,0,1,6,0.35,9.0,26.0,7.0,1.0,4.0,11.0,0.79,0.88,5.0,14.0,1
2025-05-18,Genoa,Atalanta,10,2,2,6,0.56,12.0,13.0,3.0,3.0,7.0,0.0,0.81,0.81,14.0,10.0,-1
2024-12-22,AS Roma,Parma,1,17,19,6,0.59,19.0,9.0,3.0,4.0,5.0,2.0,0.9,0.84,9.0,10.0,1
2025-05-26,Empoli,Verona,7,25,2,0,0.7,14.0,5.0,0.0,4.0,13.0,1.0,0.79,0.57,29.0,10.0,-1
2025-01-06,Torino,Parma,22,17,1,0,0.61,12.0,10.0,3.0,4.0,8.0,7.0,0.84,0.8,9.0,9.0,-1
2024-09-15,Atalanta,Fiorentina,2,8,21,6,0.51,13.0,13.0,3.0,4.0,4.0,2.0,0.8,0.78,20.0,18.0,1
2025-02-02,Atalanta,Torino,2,22,1,6,0.65,22.0,5.0,2.0,9.0,8.0,0.0,0.88,0.75,11.0,6.0,-1
2025-03-30,Cagliari,Monza,4,15,18,6,0.41,11.0,12.0,3.0,1.0,4.0,6.0,0.77,0.86,11.0,17.0,1
2024-12-22,Venezia,Cagliari,24,4,22,6,0.32,12.0,14.0,6.0,4.0,4.0,8.0,0.69,0.82,11.0,6.0,1
2025-03-17,Atalanta,Inter,2,11,3,0,0.5,16.0,14.0,3.0,3.0,2.0,6.0,0.82,0.83,14.0,11.0,-1
2024-11-02,Bologna,Lecce,3,14,22,5,0.72,20.0,6.0,0.0,3.0,9.0,1.0,0.83,0.65,14.0,9.0,1
2024-10-27,Lazio,Genoa,13,10,22,6,0.61,18.0,6.0,2.0,1.0,7.0,4.0,0.88,0.78,6.0,12.0,1
2025-01-26,Napoli,Juventus,16,12,1,6,0.49,14.0,5.0,1.0,1.0,9.0,1.0,0.89,0.87,15.0,9.0,1
2025-03-08,Cagliari,Genoa,4,10,3,5,0.47,9.0,8.0,1.0,0.0,2.0,5.0,0.71,0.77,15.0,16.0,-1
2025-02-24,Empoli,Atalanta,7,2,1,0,0.47,10.0,14.0,3.0,1.0,3.0,4.0,0.77,0.82,17.0,4.0,-1
2025-02-08,Verona,Atalanta,25,2,22,5,0.38,18.0,17.0,2.0,7.0,7.0,2.0,0.83,0.87,6.0,10.0,-1
2024-10-05,Napoli,Como,16,5,0,5,0.41,9.0,11.0,1.0,3.0,4.0,1.0,0.84,0.91,8.0,9.0,1
2024-08-18,Empoli,Monza,7,15,2,6,0.39,9.0,4.0,1.0,1.0,7.0,3.0,0.65,0.73,23.0,23.0,-1
2024-09-17,Parma,Udinese,17,23,0,1,0.47,9.0,18.0,3.0,1.0,5.0,6.0,0.8,0.86,24.0,10.0,-1
2025-01-25,Como,Atalanta,5,2,22,5,0.54,15.0,5.0,1.0,4.0,4.0,5.0,0.83,0.82,10.0,15.0,-1
2024-09-25,Atalanta,Como,2,5,2,2,0.59,8.0,14.0,4.0,3.0,6.0,2.0,0.81,0.75,17.0,12.0,-1
2025-05-10,AC Milan,Bologna,0,3,2,5,0.47,10.0,10.0,3.0,2.0,3.0,4.0,0.85,0.87,14.0,5.0,1
2025-01-25,Torino,Cagliari,22,4,3,5,0.5,18.0,6.0,1.0,4.0,6.0,3.0,0.83,0.82,10.0,11.0,1
2025-04-07,AS Roma,Juventus,1,12,2,0,0.41,11.0,11.0,6.0,3.0,4.0,4.0,0.84,0.89,15.0,11.0,-1
2025-01-05,Fiorentina,Napoli,8,16,1,6,0.48,14.0,10.0,1.0,2.0,4.0,2.0,0.83,0.83,15.0,17.0,-1
2025-03-16,Torino,Empoli,22,7,3,6,0.51,13.0,16.0,2.0,2.0,5.0,5.0,0.76,0.76,12.0,9.0,1
2025-02-04,Cagliari,Lazio,4,13,3,1,0.39,15.0,11.0,4.0,4.0,7.0,7.0,0.84,0.9,9.0,14.0,-1
2025-01-28,Venezia,Verona,24,25,1,1,0.49,9.0,21.0,4.0,0.0,7.0,9.0,0.79,0.76,14.0,16.0,-1
2024-12-21,Verona,AC Milan,25,0,3,5,0.35,10.0,14.0,5.0,2.0,3.0,8.0,0.78,0.88,9.0,21.0,-1
2025-01-19,Atalanta,Napoli,2,16,3,6,0.56,15.0,6.0,0.0,4.0,3.0,1.0,0.87,0.82,9.0,18.0,-1
2024-09-01,Bologna,Empoli,3,7,0,6,0.68,14.0,4.0,1.0,2.0,6.0,3.0,0.78,0.67,20.0,19.0,-1
2025-01-19,Parma,Venezia,17,24,22,6,0.59,19.0,7.0,1.0,7.0,8.0,2.0,0.83,0.78,16.0,13.0,-1
2025-01-19,Fiorentina,Torino,8,22,19,6,0.54,20.0,6.0,2.0,5.0,9.0,2.0,0.88,0.83,11.0,16.0,-1
2025-05-04,Monza,Atalanta,15,2,21,6,0.52,13.0,15.0,1.0,7.0,3.0,7.0,0.86,0.85,10.0,9.0,-1
2024-12-29,Lazio,Atalanta,13,2,3,6,0.4,11.0,14.0,3.0,4.0,2.0,7.0,0.8,0.86,11.0,6.0,-1
2025-04-21,AC Milan,Atalanta,0,2,2,0,0.48,12.0,11.0,1.0,1.0,7.0,5.0,0.86,0.88,7.0,8.0,-1
2025-02-28,Bologna,AC Milan,3,0,3,4,0.57,14.0,8.0,3.0,2.0,4.0,5.0,0.82,0.74,15.0,13.0,1
2025-02-22,Parma,Bologna,17,3,22,5,0.26,4.0,16.0,1.0,1.0,0.0,4.0,0.65,0.86,13.0,14.0,1
2025-04-19,Lecce,Como,14,5,21,5,0.44,14.0,11.0,3.0,7.0,9.0,4.0,0.74,0.8,14.0,18.0,-1
2024-10-21,AS Roma,Inter,1,11,2,0,0.55,14.0,11.0,5.0,3.0,3.0,3.0,0.86,0.84,13.0,12.0,-1
2024-11-03,Udinese,Juventus,23,12,1,6,0.38,11.0,11.0,3.0,2.0,10.0,3.0,0.76,0.85,14.0,12.0,-1
2025-04-28,Atalanta,Lecce,2,14,2,0,0.74,21.0,10.0,2.0,5.0,12.0,3.0,0.85,0.64,8.0,10.0,-1
2024-09-16,Cagliari,Napoli,4,16,0,0,0.51,16.0,12.0,1.0,3.0,7.0,4.0,0.8,0.81,17.0,27.0,-1
2024-12-31,Bologna,Verona,3,25,3,1,0.67,23.0,8.0,1.0,5.0,11.0,5.0,0.84,0.67,24.0,9.0,-1
2024-09-01,Lazio,AC Milan,13,0,2,6,0.42,7.0,10.0,2.0,3.0,5.0,7.0,0.88,0.89,10.0,19.0,-1
2025-05-12,Torino,Inter,22,11,0,0,0.42,17.0,12.0,5.0,3.0,9.0,3.0,0.84,0.89,6.0,14.0,-1
2024-10-06,Juventus,Cagliari,12,4,18,6,0.74,21.0,10.0,2.0,8.0,8.0,3.0,0.87,0.73,12.0,14.0,-1
2024-10-30,AC Milan,Napoli,0,16,3,2,0.61,13.0,9.0,2.0,5.0,5.0,1.0,0.89,0.86,6.0,14.0,-1
2025-03-02,Udinese,Parma,23,17,3,6,0.43,20.0,9.0,4.0,5.0,7.0,7.0,0.87,0.88,7.0,15.0,1
2024-09-28,Udinese,Inter,23,11,21,5,0.4,10.0,16.0,4.0,1.0,7.0,3.0,0.79,0.83,10.0,15.0,-1
2024-11-04,Inter,Venezia,11,24,3,0,0.51,13.0,11.0,2.0,3.0,5.0,4.0,0.825,0.82,14.0,13.0,1
2024-11-03,Torino,Fiorentina,22,8,22,6,0.52,9.0,8.0,2.0,1.0,1.0,3.0,0.83,0.82,12.0,16.0,-1
2025-02-16,AC Milan,Verona,0,25,3,6,0.74,18.0,7.0,2.0,2.0,10.0,7.0,0.88,0.67,18.0,11.0,1
2025-01-11,Lazio,Como,13,5,3,5,0.36,12.0,17.0,3.0,3.0,7.0,7.0,0.74,0.85,15.0,14.0,-1
2024-09-28,AC Milan,Lecce,0,14,2,5,0.57,15.0,16.0,7.0,3.0,4.0,7.0,0.92,0.89,13.0,7.0,1
2025-04-01,Lazio,Torino,13,22,2,1,0.59,16.0,7.0,1.0,5.0,5.0,3.0,0.86,0.8,20.0,9.0,-1
2025-03-15,Monza,Parma,15,17,22,5,0.45,12.0,14.0,5.0,3.0,6.0,3.0,0.84,0.88,16.0,14.0,-1
2025-03-15,Udinese,Verona,23,25,22,5,0.64,11.0,7.0,1.0,3.0,2.0,1.0,0.85,0.68,16.0,21.0,-1
2024-10-27,Atalanta,Verona,2,25,2,6,0.69,19.0,4.0,1.0,4.0,4.0,2.0,0.91,0.77,15.0,3.0,1
2025-02-03,AC Milan,Inter,0,11,1,0,0.38,10.0,16.0,5.0,3.0,8.0,11.0,0.84,0.91,9.0,5.0,-1
2025-05-11,Lazio,Juventus,13,12,0,6,0.57,19.0,8.0,2.0,5.0,3.0,3.0,0.86,0.83,10.0,14.0,-1
2025-02-02,Bologna,Como,3,5,3,6,0.5,15.0,8.0,1.0,2.0,4.0,2.0,0.86,0.82,18.0,16.0,1
2024-12-15,Bologna,Fiorentina,3,8,22,6,0.51,16.0,10.0,4.0,5.0,1.0,3.0,0.78,0.69,10.0,16.0,1
2024-11-30,Cagliari,Verona,4,25,3,5,0.64,19.0,11.0,2.0,5.0,7.0,1.0,0.83,0.69,12.0,10.0,1
2025-03-16,Bologna,Lazio,3,13,22,6,0.52,13.0,7.0,2.0,2.0,7.0,1.0,0.86,0.84,16.0,18.0,1
2025-05-12,Napoli,Genoa,16,10,2,0,0.59,22.0,8.0,0.0,9.0,8.0,0.0,0.84,0.77,14.0,12.0,-1
2025-05-05,Bologna,Juventus,3,12,2,0,0.65,9.0,6.0,2.0,1.0,10.0,3.0,0.86,0.73,19.0,6.0,-1
2025-04-21,Bologna,Inter,3,11,0,0,0.48,12.0,8.0,1.0,2.0,5.0,6.0,0.8,0.8,21.0,12.0,1
2025-04-06,Lecce,Venezia,14,24,18,6,0.5,23.0,13.0,2.0,3.0,8.0,3.0,0.71,0.69,14.0,10.0,-1
2024-12-29,Udinese,Torino,23,22,19,6,0.43,10.0,12.0,4.0,1.0,4.0,3.0,0.8,0.86,12.0,17.0,-1
2025-01-13,Napoli,Verona,16,25,3,0,0.69,14.0,6.0,2.0,2.0,8.0,1.0,0.91,0.8,5.0,6.0,1
2024-12-01,Torino,Napoli,22,16,22,6,0.47,5.0,16.0,5.0,1.0,4.0,7.0,0.83,0.87,9.0,15.0,-1
2024-09-15,Genoa,AS Roma,10,1,18,6,0.49,20.0,16.0,5.0,7.0,4.0,5.0,0.85,0.83,14.0,10.0,-1
2025-02-17,Parma,AS Roma,17,1,1,0,0.28,5.0,16.0,3.0,1.0,1.0,10.0,0.73,0.92,5.0,11.0,-1
2025-04-13,Verona,Genoa,25,10,21,6,0.46,14.0,4.0,1.0,2.0,6.0,2.0,0.75,0.78,11.0,19.0,-1
2025-03-10,Empoli,AS Roma,7,1,1,0,0.36,3.0,16.0,6.0,1.0,1.0,9.0,0.79,0.88,10.0,12.0,-1
2024-08-31,Venezia,Torino,24,22,0,5,0.42,13.0,12.0,5.0,4.0,3.0,3.0,0.73,0.77,19.0,10.0,-1
2024-10-27,Monza,Venezia,15,24,22,6,0.46,13.0,6.0,0.0,0.0,4.0,3.0,0.79,0.81,16.0,17.0,-1
2024-12-24,Fiorentina,Udinese,8,23,1,1,0.5,14.0,11.0,2.0,2.0,10.0,2.0,0.82,0.8,14.0,10.0,-1
2025-04-29,Lazio,Parma,13,17,2,1,0.7,14.0,7.0,3.0,5.0,5.0,1.0,0.89,0.75,11.0,12.0,-1
2025-02-09,Empoli,AC Milan,7,0,1,6,0.38,8.0,16.0,3.0,0.0,2.0,6.0,0.73,0.86,10.0,17.0,-1
2024-11-26,Empoli,Udinese,7,23,1,1,0.3,4.0,16.0,2.0,1.0,1.0,8.0,0.7,0.86,13.0,8.0,-1
2025-02-09,Venezia,AS Roma,24,1,19,6,0.63,12.0,13.0,4.0,3.0,4.0,6.0,0.84,0.71,21.0,13.0,-1
2024-08-19,Cagliari,AS Roma,4,1,2,0,0.43,12.0,13.0,3.0,2.0,5.0,3.0,0.77,0.82,10.0,19.0,-1
2025-01-26,Empoli,Bologna,7,3,3,6,0.36,5.0,9.0,7.0,0.0,2.0,4.0,0.65,0.78,13.0,25.0,-1
