date,time,home_team,away_team,score,match_url,Expected_goals_(xG)_home,Expected_goals_(xG)_away,Ball_possession_home,Ball_possession_away,Total_shots_home,Total_shots_away,Shots_on_target_home,Shots_on_target_away,Big_chances_home,Big_chances_away,Corner_kicks_home,Corner_kicks_away,Passes_home,Passes_away,Yellow_cards_home,Yellow_cards_away,Shots_off_target_home,Shots_off_target_away,Blocked_shots_home,Blocked_shots_away,Shots_inside_the_box_home,Shots_inside_the_box_away,Shots_outside_the_box_home,Shots_outside_the_box_away,Hit_the_woodwork_home,Hit_the_woodwork_away,Touches_in_opposition_box_home,Touches_in_opposition_box_away,Offsides_home,Offsides_away,Free_kicks_home,Free_kicks_away,Passes_in_final_third_home,Passes_in_final_third_away,Crosses_home,Crosses_away,Throw_ins_home,Throw_ins_away,Fouls_home,Fouls_away,Tackles_home,Tackles_away,Clearances_home,Clearances_away,Interceptions_home,Interceptions_away,Goalkeeper_saves_home,Goalkeeper_saves_away,xG_on_target_(xGOT)_home,xG_on_target_(xGOT)_away,Accurate_through_passes_home,Accurate_through_passes_away,Long_passes_home,Long_passes_away,Expected_assists_(xA)_home,Expected_assists_(xA)_away,Duels_won_home,Duels_won_away,Errors_leading_to_shot_home,Errors_leading_to_shot_away,Errors_leading_to_goal_home,Errors_leading_to_goal_away,xGOT_faced_home,xGOT_faced_away,Goals_prevented_home,Goals_prevented_away,Red_cards_home,Red_cards_away,Headed_goals_home,Headed_goals_away
26.11.2024,03:45,Venezia,Lecce,0:1,https://www.flashscore.co.uk/match/football/hjasAmxq/#/match-summary,2.53,0.66,60%,40%,16,7,6,2,6,1,6,2,"83%,(437/527)","78%,(265/340)",1,3,7,4,3,1,12,5,4,2,1,0,36,10,2,1,16,12,"71%,(126/177)","70%,(52/74)","20%,(4/20)","25%,(3/12)",22,13,12,16,"64%,(7/11)","42%,(11/26)",10,42,9,4,1,6,,,,,,,,,,,,,,,,,,,,,,
29.03.2025,22:00,Como,Empoli,1:1,https://www.flashscore.co.uk/match/football/QZcmHoHi/#/match-summary,2.14,1.68,71%,29%,16,14,5,4,2,3,4,1,"86%,(499/580)","67%,(151/227)",2,5,6,8,5,2,9,8,7,6,0,2,30,16,1,2,22,5,"76%,(131/173)","53%,(40/75)","29%,(7/24)","50%,(5/10)",27,16,5,22,"40%,(2/5)","67%,(8/12)",15,36,2,7,3,4,2.01,1.18,0,0,"55%,(31/56)","28%,(17/61)",0.96,1.07,43,47,1,0,0,0,1.18,2.01,0.18,1.01,0,1,0,1
19.05.2025,02:45,AS Roma,AC Milan,3:1,https://www.flashscore.co.uk/match/football/4IfycikJ/#/match-summary,1.04,1.55,54%,46%,15,12,6,3,2,4,4,2,"92%,(507/553)","92%,(438/475)",3,2,6,4,3,5,9,10,6,2,0,0,32,24,0,0,16,12,"83%,(151/181)","81%,(75/93)","28%,(5/18)","17%,(2/12)",6,9,12,16,"50%,(6/12)","50%,(7/14)",12,22,9,3,2,3,2.58,1.09,1,4,"70%,(31/44)","73%,(33/45)",0.86,1.55,40,35,1,0,0,0,1.09,2.58,0.09,-0.42,0,1,1,0
20.08.2024,02:45,Juventus,Como,3:0,https://www.flashscore.co.uk/match/football/EirZ0Wr4/#/match-summary,1.42,0.18,58%,42%,12,1,9,1,,,3,0,"92%,(484/526)","88%,(337/383)",2,4,2,0,1,0,,,,,,,,,4,1,15,14,,,,,11,20,11,12,,,,,,,1,6,,,,,,,,,,,,,,,,,,,,,,
13.04.2025,18:30,Atalanta,Bologna,2:0,https://www.flashscore.co.uk/match/football/GMwpVSsJ/#/match-summary,1.14,0.58,40%,60%,4,12,2,5,2,0,4,5,"72%,(217/300)","82%,(372/456)",4,1,1,3,1,4,4,6,0,6,0,1,14,21,2,2,12,17,"57%,(39/69)","63%,(74/117)","23%,(3/13)","32%,(6/19)",26,25,17,12,"50%,(8/16)","60%,(12/20)",26,26,7,5,5,0,1.81,0.33,0,0,"47%,(29/62)","47%,(30/64)",0.78,0.78,49,59,1,1,0,1,0.33,1.81,0.33,-0.19,,,,
13.05.2025,00:30,Venezia,Fiorentina,2:1,https://www.flashscore.co.uk/match/football/nqB9nqVq/#/match-summary,1.87,1.03,34%,66%,9,16,4,5,4,1,1,5,"76%,(222/292)","87%,(490/561)",1,4,5,8,0,3,8,9,1,7,0,1,20,20,1,0,17,21,"64%,(50/78)","75%,(122/162)","33%,(3/9)","33%,(8/24)",15,12,21,17,"53%,(8/15)","67%,(8/12)",22,13,4,10,4,2,1.31,0.85,0,0,"45%,(30/66)","57%,(33/58)",0.75,0.86,47,52,1,0,0,0,0.85,1.31,-0.15,-0.69,,,1,0
16.12.2024,03:45,AC Milan,Genoa,0:0,https://www.flashscore.co.uk/match/football/ImsObuj3/#/match-summary,1.21,0.23,57%,43%,22,5,4,0,1,0,9,2,"91%,(480/528)","83%,(342/411)",0,2,8,3,10,2,14,0,8,5,1,0,32,10,3,2,12,11,"86%,(120/140)","64%,(54/85)","24%,(8/34)","17%,(2/12)",13,16,11,12,"67%,(8/12)","57%,(16/28)",19,31,5,8,0,4,,,,,,,,,,,,,,,,,,,,,,
09.11.2024,22:00,Venezia,Parma,1:2,https://www.flashscore.co.uk/match/football/hO2h1JgB/#/match-summary,0.89,1.06,67%,33%,12,10,6,3,,,6,6,"86%,(496/577)","72%,(207/288)",1,2,4,4,2,3,,,,,,,,,5,1,10,9,,,,,21,10,9,10,,,,,12,10,1,5,,,,,,,,,,,,,,,,,,,,,,
07.02.2025,03:45,Fiorentina,Inter,3:0,https://www.flashscore.co.uk/match/football/WEwjCePQ/#/match-summary,0.79,0.44,28%,72%,10,11,6,2,2,1,1,8,"73%,(181/249)","86%,(540/625)",1,0,2,5,2,4,6,8,4,3,1,0,10,20,3,2,10,11,"43%,(25/58)","74%,(136/183)","67%,(4/6)","26%,(6/23)",17,17,11,10,"50%,(3/6)","65%,(11/17)",25,13,7,3,2,3,,,,,,,,,,,,,,,,,,,,,1,0
13.05.2025,02:45,Atalanta,AS Roma,2:1,https://www.flashscore.co.uk/match/football/KfCgL6Wp/#/match-summary,2.40,0.58,57%,43%,16,10,3,4,4,1,8,7,"81%,(378/464)","74%,(259/350)",1,0,8,3,5,3,12,5,4,5,0,0,29,13,0,1,14,14,"73%,(98/135)","63%,(72/115)","26%,(7/27)","22%,(4/18)",17,16,14,14,"90%,(9/10)","83%,(10/12)",30,27,7,10,3,1,1.19,1.03,0,0,"51%,(23/45)","27%,(17/62)",0.61,0.48,61,57,1,0,0,0,1.03,1.19,0.03,-0.81,,,0,1
03.05.2025,21:00,Cagliari,Udinese,1:2,https://www.flashscore.co.uk/match/football/v1pOJget/#/match-summary,0.93,1.53,45%,55%,8,11,2,3,2,2,5,4,"77%,(279/363)","82%,(368/449)",1,2,5,5,1,3,8,10,0,1,0,0,10,27,4,2,15,5,"47%,(26/55)","68%,(102/149)","27%,(3/11)","11%,(2/18)",24,18,5,15,"56%,(10/18)","60%,(9/15)",42,22,7,13,1,1,0.73,2.00,1,0,"43%,(26/60)","39%,(25/64)",0.30,0.86,48,40,0,0,0,0,2.00,0.73,0.00,-0.27,,,,
01.03.2025,22:00,Atalanta,Venezia,0:0,https://www.flashscore.co.uk/match/football/GWYtCYIj/#/match-summary,2.38,0.67,59%,41%,18,8,3,2,6,2,3,2,"83%,(418/501)","72%,(255/355)",1,2,11,3,4,3,16,5,2,3,2,0,43,16,3,3,14,12,"75%,(141/187)","46%,(37/81)","29%,(7/24)","20%,(2/10)",30,16,12,14,"58%,(11/19)","64%,(21/33)",32,30,5,8,2,3,,,,,,,,,,,,,,,,,,,,,,
01.12.2024,22:00,Parma,Lazio,3:1,https://www.flashscore.co.uk/match/football/rFYV2inD/#/match-summary,1.55,2.34,28%,72%,12,23,4,8,2,4,4,10,"67%,(156/233)","87%,(488/560)",4,3,6,9,2,6,7,15,5,8,0,0,16,37,0,2,13,17,"56%,(48/86)","76%,(116/153)","33%,(1/3)","26%,(11/43)",14,26,17,13,"67%,(14/21)","83%,(15/18)",40,3,12,10,7,1,,,,,,,,,,,,,,,,,,,,,,
03.05.2025,02:45,Torino,Venezia,1:1,https://www.flashscore.co.uk/match/football/zNzNQS8N/#/match-summary,2.13,0.66,55%,45%,19,7,4,3,1,2,5,1,"82%,(355/433)","75%,(273/363)",1,0,9,3,6,1,11,7,8,0,0,0,30,16,2,2,18,7,"70%,(83/119)","48%,(34/71)","25%,(6/24)","29%,(2/7)",20,16,7,18,"93%,(13/14)","61%,(11/18)",25,36,7,5,2,3,1.39,1.01,0,0,"53%,(31/59)","34%,(18/53)",1.17,0.33,65,44,1,0,0,0,1.01,1.39,-0.07,0.39,,,,
04.05.2025,00:00,Lecce,Napoli,0:1,https://www.flashscore.co.uk/match/football/MJAmCTgU/#/match-summary,0.31,0.58,45%,55%,9,8,1,2,0,1,5,2,"86%,(331/385)","89%,(440/496)",2,0,6,3,2,3,3,6,6,2,1,0,10,16,2,2,4,11,"76%,(87/114)","65%,(63/97)","24%,(5/21)","13%,(1/8)",22,20,11,4,"54%,(7/13)","50%,(7/14)",24,22,3,10,1,1,0.04,0.41,0,0,"56%,(30/54)","59%,(34/58)",0.39,0.28,36,35,1,0,0,0,0.41,0.04,-0.59,0.04,,,,
26.05.2025,02:45,Udinese,Fiorentina,2:3,https://www.flashscore.co.uk/match/football/MTsBvkYb/#/match-summary,1.52,2.97,35%,65%,12,25,3,11,1,5,2,8,"78%,(236/303)","89%,(489/549)",3,2,2,3,7,11,8,20,4,5,0,0,17,35,0,3,6,15,"58%,(45/77)","83%,(138/167)","46%,(6/13)","22%,(6/27)",17,10,15,6,"55%,(6/11)","43%,(6/14)",37,17,6,8,8,1,1.34,2.84,0,1,"44%,(23/52)","58%,(28/48)",0.70,1.45,38,53,0,0,0,0,2.84,1.34,-0.16,-0.66,1,0,,
19.08.2024,00:30,Bologna,Udinese,1:1,https://www.flashscore.co.uk/match/football/4xHh663n/#/match-summary,3.11,0.89,74%,26%,22,4,7,2,,,7,5,"87%,(459/526)","67%,(119/177)",0,4,7,0,8,2,,,,,,,,,0,1,18,19,,,,,20,18,15,13,,,,,,,1,6,,,,,,,,,,,,,,,,,,,,,,
01.04.2025,00:30,Verona,Parma,0:0,https://www.flashscore.co.uk/match/football/hnk4D3GG/#/match-summary,0.42,0.53,42%,58%,6,10,0,1,2,0,5,5,"76%,(258/340)","86%,(411/477)",2,1,4,6,2,3,5,5,1,5,1,0,14,22,2,1,9,11,"57%,(62/109)","70%,(76/108)","17%,(3/18)","27%,(4/15)",21,23,11,9,"67%,(10/15)","40%,(4/10)",24,23,7,2,1,0,0.00,0.20,0,3,"37%,(22/60)","49%,(22/45)",0.25,0.84,48,39,0,0,0,0,0.20,0.00,0.20,0.00,,,,
03.11.2024,03:45,Monza,AC Milan,0:1,https://www.flashscore.co.uk/match/football/Gpn0zjke/#/match-summary,1.13,2.52,43%,57%,12,18,2,7,,,3,5,"80%,(308/385)","86%,(426/496)",2,1,7,6,3,5,,,,,,,,,2,1,15,18,,,,,9,15,18,15,,,,,4,9,6,2,,,,,,,,,,,,,,,,,,,,,,
09.03.2025,22:00,Napoli,Fiorentina,2:1,https://www.flashscore.co.uk/match/football/IBP7i1x0/#/match-summary,2.88,1.14,49%,51%,19,7,11,2,5,2,4,4,"86%,(417/485)","84%,(430/512)",1,2,4,4,4,1,14,4,5,3,1,0,28,16,0,1,5,10,"72%,(96/133)","72%,(71/98)","18%,(3/17)","25%,(3/12)",19,20,10,5,"63%,(10/16)","71%,(5/7)",23,22,7,9,1,9,,,,,,,,,,,,,,,,,,,,,,
04.11.2024,01:00,Verona,AS Roma,3:2,https://www.flashscore.co.uk/match/football/WvkEqfS8/#/match-summary,1.16,1.85,34%,66%,7,14,3,3,,,2,2,"68%,(217/320)","80%,(504/627)",2,2,2,6,2,5,,,,,,,,,1,7,11,16,,,,,11,21,16,11,,,,,10,8,1,0,,,,,,,,,,,,,,,,,,,1,0,,
28.10.2024,03:45,Fiorentina,AS Roma,5:1,https://www.flashscore.co.uk/match/football/fB59P6ff/#/match-summary,3.80,0.65,38%,62%,21,14,10,5,,,6,2,"89%,(304/343)","92%,(503/547)",2,5,8,1,3,8,,,,,,,,,2,2,11,13,,,,,5,10,13,11,,,,,4,6,4,5,,,,,,,,,,,,,,,,,,,0,1,,
26.08.2024,02:45,AS Roma,Empoli,1:2,https://www.flashscore.co.uk/match/football/UilLdutJ/#/match-summary,2.98,2.87,73%,27%,26,14,7,4,,,8,5,"89%,(547/614)","75%,(172/229)",0,3,10,6,9,4,,,,,,,,,0,0,12,10,,,,,37,9,10,11,,,,,,,2,6,,,,,,,,,,,,,,,,,,,,,,
02.02.2025,19:30,Juventus,Empoli,4:1,https://www.flashscore.co.uk/match/football/t0ciuOTg/#/match-summary,1.56,0.70,56%,44%,23,10,8,3,2,1,8,6,"80%,(303/381)","71%,(217/305)",0,3,7,3,8,4,14,5,9,5,0,0,28,12,0,1,13,14,"64%,(68/107)","53%,(35/66)","40%,(10/25)","17%,(2/12)",24,26,14,13,"78%,(18/23)","57%,(12/21)",18,23,3,8,2,4,,,,,,,,,,,,,,,,,,,0,1,0,1
14.12.2024,22:00,Cagliari,Atalanta,0:1,https://www.flashscore.co.uk/match/football/jLD1ObEj/#/match-summary,1.10,1.67,43%,57%,12,12,8,2,4,4,2,5,"79%,(309/393)","85%,(435/511)",3,3,2,8,2,2,9,10,3,2,0,1,19,27,1,4,10,16,"63%,(73/115)","74%,(92/124)","24%,(5/21)","31%,(5/16)",23,16,16,10,"53%,(10/19)","60%,(12/20)",15,30,7,12,1,8,,,,,,,,,,,,,,,,,,,,,,
02.09.2024,02:45,Udinese,Como,1:0,https://www.flashscore.co.uk/match/football/6ZvTGnLc/#/match-summary,0.63,1.99,44%,56%,10,21,3,4,,,4,6,"82%,(350/427)","83%,(446/535)",3,0,5,10,2,7,,,,,,,,,2,1,10,19,,,,,15,23,16,9,,,,,,,4,2,,,,,,,,,,,,,,,,,,,,,,
07.12.2024,01:30,Inter,Parma,3:1,https://www.flashscore.co.uk/match/football/xxKvWkGa/#/match-summary,2.31,0.24,56%,44%,18,5,5,2,6,0,10,1,"87%,(442/506)","84%,(333/396)",1,1,7,3,6,0,15,3,3,1,1,0,31,6,4,2,3,8,"75%,(94/125)","67%,(56/84)","25%,(5/20)","33%,(1/3)",13,9,8,3,"56%,(10/18)","90%,(9/10)",5,21,7,6,1,2,,,,,,,,,,,,,,,,,,,,,,
21.09.2024,02:45,Verona,Torino,2:3,https://www.flashscore.co.uk/match/football/44gmVcc5/#/match-summary,0.95,2.59,30%,70%,8,16,2,3,,,5,6,"73%,(229/314)","90%,(673/749)",3,1,4,6,2,7,,,,,,,,,0,3,9,11,,,,,9,14,10,8,,,,,,,0,0,,,,,,,,,,,,,,,,,,,1,0,,
29.09.2024,21:00,Como,Verona,3:2,https://www.flashscore.co.uk/match/football/h8tCfEQG/#/match-summary,2.43,1.11,72%,28%,24,6,11,3,,,9,1,"89%,(510/573)","72%,(167/232)",2,5,7,2,6,1,,,,,,,,,2,1,22,12,,,,,24,18,10,19,,,,,,,1,8,,,,,,,,,,,,,,,,,,,0,1,,
31.03.2025,00:00,Inter,Udinese,2:1,https://www.flashscore.co.uk/match/football/lErDBsoT/#/match-summary,1.52,0.74,60%,40%,13,11,3,4,4,3,2,4,"87%,(472/543)","85%,(298/352)",2,0,6,2,4,5,10,8,3,3,1,0,34,12,2,0,14,8,"78%,(101/130)","68%,(50/74)","29%,(2/7)","29%,(5/17)",20,11,8,14,"64%,(9/14)","40%,(2/5)",23,24,5,5,3,1,0.63,1.67,1,0,"39%,(16/41)","49%,(19/39)",1.51,0.29,48,34,0,1,0,0,1.67,0.63,0.67,-1.37,,,,
15.12.2024,03:45,Juventus,Venezia,2:2,https://www.flashscore.co.uk/match/football/bqAcrK5M/#/match-summary,1.40,0.59,69%,31%,12,8,4,2,2,1,7,4,"91%,(619/681)","84%,(256/305)",1,3,6,2,2,4,9,6,3,2,0,1,28,13,2,0,8,9,"81%,(146/180)","67%,(43/64)","17%,(3/18)","30%,(3/10)",25,8,9,8,"50%,(3/6)","75%,(9/12)",12,20,4,7,0,2,,,,,,,,,,,,,,,,,,,,,0,2
16.02.2025,01:00,Lazio,Napoli,2:2,https://www.flashscore.co.uk/match/football/EssukEF8/#/match-summary,0.63,0.35,52%,48%,12,6,5,3,1,1,7,1,"89%,(408/461)","87%,(368/423)",2,2,6,1,1,2,6,3,6,2,0,0,18,16,1,1,19,9,"78%,(74/95)","75%,(51/68)","13%,(3/23)","30%,(3/10)",15,15,9,19,"89%,(8/9)","56%,(10/18)",10,26,13,6,1,3,,,,,,,,,,,,,,,,,,,,,,
23.12.2024,01:00,Atalanta,Empoli,3:2,https://www.flashscore.co.uk/match/football/jeUAkyDk/#/match-summary,1.38,1.31,65%,35%,16,7,7,3,3,2,6,3,"88%,(504/574)","76%,(240/316)",1,1,6,2,3,2,14,4,2,3,2,0,25,13,1,1,15,11,"80%,(126/157)","60%,(53/89)","30%,(9/30)","14%,(1/7)",23,16,11,15,"67%,(8/12)","48%,(10/21)",9,31,4,2,1,4,,,,,,,,,,,,,,,,,,,,,1,0
31.10.2024,01:30,Venezia,Udinese,3:2,https://www.flashscore.co.uk/match/football/0b5fTYsS/#/match-summary,2.39,0.86,57%,43%,18,15,7,5,,,2,6,"82%,(382/464)","77%,(262/339)",3,4,5,8,6,2,,,,,,,,,3,0,13,9,,,,,25,18,9,13,,,,,9,6,3,4,,,,,,,,,,,,,,,,,,,0,1,,
18.08.2024,00:30,Genoa,Inter,2:2,https://www.flashscore.co.uk/match/football/O2Fteteo/#/match-summary,2.18,1.74,32%,68%,10,14,6,9,,,1,4,"75%,(173/230)","88%,(430/488)",1,2,4,3,0,2,,,,,,,,,0,6,22,17,,,,,12,24,15,14,,,,,,,7,4,,,,,,,,,,,,,,,,,,,,,,
05.10.2024,21:00,Udinese,Lecce,1:0,https://www.flashscore.co.uk/match/football/WUqjkmPH/#/match-summary,1.16,0.26,56%,44%,13,9,4,3,,,5,0,"76%,(350/459)","73%,(272/371)",2,2,5,5,4,1,,,,,,,,,0,3,22,14,,,,,18,27,12,16,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,
04.03.2025,03:45,Juventus,Verona,2:0,https://www.flashscore.co.uk/match/football/d49FQXXq/#/match-summary,1.85,0.28,76%,24%,27,5,9,2,2,0,6,0,"89%,(594/671)","65%,(139/213)",1,0,10,1,8,2,18,3,9,2,0,0,55,7,1,3,8,14,"83%,(205/247)","40%,(20/50)","23%,(7/31)","17%,(1/6)",20,18,14,8,"67%,(6/9)","87%,(13/15)",8,42,1,12,2,7,,,,,,,,,,,,,,,,,,,,,,
30.03.2025,21:00,Fiorentina,Atalanta,1:0,https://www.flashscore.co.uk/match/football/KYjdFPo4/#/match-summary,1.56,1.22,45%,55%,12,9,4,0,4,1,2,4,"79%,(309/392)","78%,(361/463)",0,3,7,3,1,6,7,6,5,3,1,0,11,27,2,2,16,7,"53%,(40/76)","61%,(85/139)","0%,(0/8)","38%,(6/16)",12,23,7,16,"60%,(9/15)","64%,(7/11)",29,19,13,5,0,3,1.40,0.00,2,1,"42%,(25/60)","35%,(15/43)",0.57,1.79,49,32,0,1,0,1,0.00,1.40,0.00,0.40,,,,
31.10.2024,03:45,Atalanta,Monza,2:0,https://www.flashscore.co.uk/match/football/Y96v2dqT/#/match-summary,1.15,0.11,53%,47%,16,4,6,3,,,5,1,"86%,(451/524)","82%,(382/466)",2,3,3,1,7,0,,,,,,,,,0,1,11,14,,,,,21,26,14,11,,,,,9,13,3,4,,,,,,,,,,,,,,,,,,,,,,
14.09.2024,21:00,Como,Bologna,2:2,https://www.flashscore.co.uk/match/football/n7VN5MCd/#/match-summary,1.31,1.74,44%,56%,14,14,4,4,,,4,3,"82%,(304/371)","85%,(399/469)",2,1,6,5,4,5,,,,,,,,,2,4,18,22,,,,,18,23,17,12,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,
07.12.2024,03:45,Atalanta,AC Milan,2:1,https://www.flashscore.co.uk/match/football/dIb5Hj16/#/match-summary,2.09,0.62,52%,48%,17,6,8,2,4,1,7,0,"88%,(431/488)","88%,(420/478)",2,0,4,3,5,1,14,5,3,1,0,0,27,10,0,2,13,14,"82%,(154/187)","73%,(60/82)","18%,(4/22)","0%,(0/3)",17,10,14,13,"55%,(6/11)","73%,(8/11)",4,20,10,7,1,6,,,,,,,,,,,,,,,,,,,,,2,0
22.09.2024,21:00,Monza,Bologna,1:2,https://www.flashscore.co.uk/match/football/pOEMqcCb/#/match-summary,0.65,0.85,42%,58%,6,15,3,8,,,2,2,"80%,(312/390)","86%,(467/544)",3,2,3,3,0,4,,,,,,,,,1,1,17,23,,,,,22,12,20,16,,,,,,,6,2,,,,,,,,,,,,,,,,,,,,,,
10.11.2024,22:00,Fiorentina,Verona,3:1,https://www.flashscore.co.uk/match/football/hU52hOAt/#/match-summary,1.96,0.49,61%,39%,11,8,6,2,,,8,3,"84%,(347/415)","72%,(192/268)",1,2,4,3,1,3,,,,,,,,,6,3,19,1,,,,,31,13,1,19,,,,,4,7,1,3,,,,,,,,,,,,,,,,,,,,,,
01.10.2024,02:45,Parma,Cagliari,2:3,https://www.flashscore.co.uk/match/football/vuXo7iAM/#/match-summary,1.92,1.36,61%,39%,18,12,4,4,,,5,3,"85%,(482/567)","76%,(266/350)",3,2,10,7,4,1,,,,,,,,,1,4,22,12,,,,,14,21,10,16,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,
19.05.2025,02:45,Juventus,Udinese,2:0,https://www.flashscore.co.uk/match/football/rR8t8HcK/#/match-summary,1.63,0.34,64%,36%,24,7,7,2,5,0,12,3,"88%,(412/470)","78%,(204/263)",0,3,11,3,6,2,17,4,7,3,2,0,45,10,1,1,13,9,"77%,(126/163)","61%,(43/71)","30%,(7/23)","8%,(1/13)",21,29,9,13,"75%,(9/12)","57%,(8/14)",29,40,13,6,2,5,2.89,0.09,0,0,"53%,(24/45)","28%,(13/47)",1.05,0.18,45,39,0,0,0,1,0.09,2.89,0.09,0.89,,,,
08.12.2024,19:30,Fiorentina,Cagliari,1:0,https://www.flashscore.co.uk/match/football/UVdDFUVI/#/match-summary,0.29,0.81,49%,51%,8,8,3,1,0,1,6,4,"79%,(340/429)","83%,(361/436)",3,2,3,3,2,4,4,7,4,1,0,0,24,17,1,3,20,9,"58%,(57/98)","59%,(48/82)","25%,(4/16)","30%,(7/23)",22,19,9,20,"47%,(7/15)","53%,(8/15)",23,24,12,10,1,2,,,,,,,,,,,,,,,,,,,,,,
28.12.2024,22:00,Parma,Monza,2:1,https://www.flashscore.co.uk/match/football/6P5xV3Wb/#/match-summary,1.44,1.97,44%,56%,9,10,3,4,1,5,4,6,"77%,(254/329)","82%,(334/407)",3,7,1,6,5,0,6,9,3,1,0,0,21,22,0,5,21,16,"57%,(62/109)","66%,(67/101)","38%,(3/8)","16%,(4/25)",12,17,16,21,"43%,(3/7)","53%,(8/15)",22,15,7,7,3,1,,,,,,,,,,,,,,,,,,,0,1,1,0
25.08.2024,02:45,Inter,Lecce,2:0,https://www.flashscore.co.uk/match/football/AsIP75lK/#/match-summary,2.14,0.38,61%,39%,11,10,3,4,,,10,6,"81%,(522/645)","82%,(317/385)",0,2,5,4,3,2,,,,,,,,,4,0,13,14,,,,,19,11,9,12,,,,,,,4,1,,,,,,,,,,,,,,,,,,,,,,
26.05.2025,02:45,Torino,AS Roma,0:2,https://www.flashscore.co.uk/match/football/tKZ2tB3n/#/match-summary,0.43,1.93,46%,54%,11,15,4,5,0,5,2,1,"89%,(373/418)","90%,(450/502)",1,1,3,8,4,2,5,11,6,4,0,2,18,24,3,1,11,15,"84%,(113/135)","82%,(109/133)","24%,(5/21)","36%,(4/11)",15,16,15,11,"57%,(8/14)","89%,(8/9)",11,19,1,2,3,4,0.25,2.04,0,2,"54%,(13/24)","63%,(43/68)",0.43,0.65,37,36,0,2,0,0,2.04,0.25,0.04,0.25,,,0,1
03.03.2025,01:00,AS Roma,Como,2:1,https://www.flashscore.co.uk/match/football/nknRrXgS/#/match-summary,1.34,1.16,48%,52%,11,10,4,3,2,3,1,2,"86%,(444/514)","86%,(477/553)",2,7,3,3,4,4,8,8,3,2,0,1,26,16,1,3,18,6,"72%,(72/100)","70%,(64/92)","38%,(3/8)","20%,(2/10)",16,15,6,18,"39%,(7/18)","53%,(9/17)",13,21,9,8,2,2,,,,,,,,,,,,,,,,,,,0,1,,
11.03.2025,03:45,Lazio,Udinese,1:1,https://www.flashscore.co.uk/match/football/jc9RBVNE/#/match-summary,0.84,1.31,49%,51%,10,15,5,4,1,1,4,9,"87%,(385/441)","86%,(388/453)",2,4,1,6,4,5,7,10,3,5,0,0,24,25,1,2,11,9,"75%,(83/111)","67%,(60/90)","29%,(5/17)","20%,(4/20)",13,20,9,11,"45%,(5/11)","55%,(6/11)",22,20,3,6,3,4,,,,,,,,,,,,,,,,,,,,,,
24.04.2025,00:30,Parma,Juventus,1:0,https://www.flashscore.co.uk/match/football/xhM2CHWF/#/match-summary,0.60,0.85,34%,66%,6,16,3,2,1,0,4,9,"77%,(212/276)","87%,(452/522)",2,3,2,6,1,8,4,10,2,6,0,0,8,39,1,3,10,9,"46%,(31/67)","79%,(155/195)","27%,(3/11)","16%,(6/37)",9,24,9,10,"64%,(14/22)","85%,(11/13)",38,20,9,2,2,2,0.49,0.39,0,1,"47%,(27/57)","60%,(25/42)",0.46,1.04,52,50,0,0,0,0,0.39,0.49,0.39,-0.51,,,1,0
24.11.2024,22:00,Torino,Monza,1:1,https://www.flashscore.co.uk/match/football/M3xASehA/#/match-summary,1.04,0.91,54%,46%,12,9,5,6,3,2,7,3,"84%,(407/485)","81%,(329/408)",1,2,2,3,5,0,9,7,3,2,0,0,15,13,2,0,13,17,"70%,(82/117)","59%,(48/82)","22%,(5/23)","40%,(6/15)",13,14,17,13,"75%,(9/12)","57%,(8/14)",9,24,6,9,5,4,,,,,,,,,,,,,,,,,,,,,1,1
18.08.2024,02:45,AC Milan,Torino,2:2,https://www.flashscore.co.uk/match/football/0lGMiS5j/#/match-summary,2.05,1.58,56%,44%,20,6,6,3,,,9,2,"86%,(451/522)","79%,(357/451)",3,4,8,1,6,2,,,,,,,,,2,1,7,14,,,,,12,13,10,7,,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,
27.04.2025,21:00,Inter,AS Roma,0:1,https://www.flashscore.co.uk/match/football/4MUOHC8e/#/match-summary,1.11,1.85,70%,30%,17,19,2,7,1,5,4,3,"89%,(547/612)","77%,(212/274)",1,2,15,8,0,4,11,14,6,5,0,0,38,24,2,0,9,11,"81%,(145/180)","71%,(54/76)","36%,(12/33)","70%,(7/10)",20,12,11,9,"64%,(7/11)","64%,(14/22)",7,32,6,5,6,2,0.11,0.79,0,0,"73%,(27/37)","31%,(15/48)",1.93,1.18,43,51,0,0,0,0,0.79,0.11,-0.21,0.11,,,,
19.01.2025,01:00,Juventus,AC Milan,2:0,https://www.flashscore.co.uk/match/football/WjFE8VyI/#/match-summary,1.03,0.95,60%,40%,15,13,6,3,2,2,5,5,"91%,(509/557)","85%,(311/367)",0,2,7,5,2,5,10,9,5,4,0,0,19,27,1,1,11,19,"84%,(131/156)","74%,(50/68)","22%,(4/18)","42%,(5/12)",16,9,19,11,"43%,(6/14)","63%,(12/19)",8,21,12,7,3,4,,,,,,,,,,,,,,,,,,,,,,
